id	control2		Sailfish	Salmon	STAR
AT3G53710	33.7		39.8359	35.872333	0
AT3G53720	1.87		2.07404	1.907488	0
AT3G53730	151.13		97.7245	93.02518	0
AT3G53740	292.11		597.7126	544.87435	0
AT3G53750	21.62		24.889121	23.238353	0
AT3G53760	5.38		5.954413	5.44542	4.316788
AT3G53770	0		0	0	0
AT3G53780	10.74		13.24612	12.279343	0.043603
AT3G53790	0		0	0	1.163355
AT3G53800	66.28		81.9674	76.628279	4.616104
AT3G53810	6.39		6.95446	6.423943	6.712076
AT3G53820	0		0	0	220.315703
AT3G53830	3.11		3.17665	2.946009	23.930463
AT3G53840	0.06		0.072238	0.067034	304.346706
AT3G53850	15.62		22.06857	20.713494	0.059011
AT3G53860	3.62		4.38234	4.158916	0
AT3G53870	222		265.704	252.752187	236.873793
AT3G53880	4.52		5.79578	5.443326	0
AT3G53890	254.09		350.5046	350.665416	1.524252
AT3G53900	25.17		33.0172	30.999887	28.739683
AT3G53910	0		0	0	8.143697
AT3G53920	20.09		24.11249	22.323653	14.783769
AT3G53930	8.08		10.735509	9.768026	0
AT3G53940	2.71		3.403584	3.176938	0
AT3G53950	9.38		9.75847	9.037254	18.516793
AT3G53960	6.67		7.62345	7.060116	2.274344
AT3G53970	21.34		28.08118	26.571633	2.293457
AT3G53980	17.27		26.13027	23.645852	6.041227
AT3G53990	215.64		293.0539	280.73012	51.378011
AT3G54000	4.86		5.670116	5.207522	0
AT3G54010	15.51		18.29518	16.620856	0
AT3G54020	24.74		29.9291	27.988319	3.230063
AT3G54030	12.2		14.344	13.323089	3.497341
AT3G54040	2.53		3.29172	3.164088	60.972114
AT3G54050	140.93		199.4895	174.449724	3.000214
AT3G54060	0.72		1.03918	0.970916	37.386267
AT3G54065	0		0	0	4.086872
AT3G54070	0		0	0	8.70021
AT3G54080	21.62		28.3906	25.520432	48.109682
AT3G54085	14.8		67.686017	51.878534	211.360124
AT3G54090	13.62		15.6908	14.64246	1.458954
AT3G54100	7.53		7.86105	7.240992	28.446292
AT3G54110	35		44.5828	42.018004	111.498572
AT3G54120	7.91		11.056	10.722287	19.537203
AT3G54130	8.94		10.6208	10.062925	49.111411
AT3G54140	57.57		69.6502	61.148168	18.103415
AT3G54150	0.78		0.778196	0.73283	23.500956
AT3G54160	0.33		0.508421	0.471867	2.044172
AT3G54170	17.14		20.7272	19.543707	49.581516
AT3G54180	10.82		12.1537	11.453369	21.831847
AT3G54190	29.39		33.3927	30.99609	126.839139
AT3G54200	42.86		52.4381	50.005985	19.960411
AT3G54210	244.97		277.002	265.493546	59.832826
AT3G54220	16.57		18.3519	16.733229	34.528614
AT3G54230	17.21		20.4417	18.580594	32.184527
AT3G54240	0		0	0	0
AT3G54250	7.28		10.59699	8.347961	182.074763
AT3G54260	15.52		16.1439	15.012756	10.59255
AT3G54270	4.12		4.65597	4.334771	19.972488
AT3G54280	8.89		10.1127	9.232128	2.2949
AT3G54290	18.59		20.9206	19.204647	0.338133
AT3G54300	26.53		36.68825	31.980392	484.148882
AT3G54310	0		0	0	18.673625
AT3G54320	4.36		5.92989	4.988923	4.043616
AT3G54340	0		0	0	2.006439
AT3G54350	14.67		17.502366	16.075279	29.304391
AT3G54360	73.01		85.1975	79.422353	2.640872
AT3G54363	0		0	0	65.981179
AT3G54380	13.64		21.050852	18.306725	2.388812
AT3G54390	9.95		11.48	10.771553	8.065633
AT3G54400	59.82		68.9847	64.240153	253.148895
AT3G54410	0		0	0	0
AT3G54420	1.07		0.927368	0.903313	266.745346
AT3G54430	8.33		6.19908	5.752746	30.426492
AT3G54440	16.2		18.99664	16.896929	0
AT3G54450	0		0	0	0
AT3G54460	10.01		11.82694	10.665163	3.302746
AT3G54470	26.25		30.5896	28.551367	0
AT3G54480	22.17		52.28601	49.766606	0
AT3G54490	0		0	0	10.456665
AT3G54500	64.22		94.72394	86.930096	1.984283
AT3G54510	0.37		0.744999	0.686945	16.097788
AT3G54520	0		0	0	49.117398
AT3G54530	0		0	0	1.797483
AT3G54540	24.24		28.81584	26.486358	43.100383
AT3G54550	0		0	0	104.891638
AT3G54560	56.92		65.07765	63.215198	0
AT3G54570	0		0	0	19.776762
AT3G54580	0		0	0	0
AT3G54590	0		0	0	0
AT3G54600	54.79		62.8204	57.873815	0
AT3G54610	4.11		5.06885	4.664233	0.187584
AT3G54620	42.55		56.50166	52.64605	0
AT3G54630	0		7.00261	6.509693	4.201908
AT3G54640	28.29		33.8005	31.070914	21.176339
AT3G54650	14.52		15.4411	14.183813	57.801633
AT3G54660	59.17		68.1065	62.768796	0
AT3G54670	12.65		14.5929	13.209231	0
AT3G54680	16.49		19.7366	18.365119	1.041334
AT3G54690	38.63		47.5965	44.706402	9.725033
AT3G54700	0		0	0	7.172325
AT3G54710	1.16		1.27053	1.183323	41.883058
AT3G54720	13.58		15.7039	14.504583	0.313552
AT3G54730	0		0	0	0
AT3G54740	6.81		8.667418	8.102828	80.685074
AT3G54750	8.5		10.502398	9.727203	7.853401
AT3G54760	21.53		25.1386	23.033365	0
AT3G54770	0		0	0	3.058565
AT3G54780	2.04		2.678484	2.493927	40.805904
AT3G54790	10.67		14.03656	11.370769	0.746911
AT3G54800	0		0	0	11.013533
AT3G54810	28.12		37.2029	34.484574	23.882372
AT3G54820	5.07		4.5266	4.140727	16.187765
AT3G54826	40.15		50.4118	48.581344	1.108641
AT3G54830	0.68		1.069351	0.917512	0.604201
AT3G54840	46.5		62.2146	57.437916	0.460284
AT3G54850	10.73		12.564	11.62858	229.985962
AT3G54860	16.4		19.327193	17.836082	7.218899
AT3G54870	0.2		0.220507	0.196139	21.10746
AT3G54880	140.38		147.262	140.137507	12.091182
AT3G54890	3480.53		4703.97046	4455.080251	11.951233
AT3G54900	102.96		100.715	96.216737	18.464418
AT3G54910	7.93		10.78247	10.056925	62.458297
AT3G54920	60.59		61.1227	56.645164	1.913697
AT3G54925	0		0	0	46.261453
AT3G54930	3.79		4.44764	4.144679	0
AT3G54940	0		0	0	0.263019
AT3G54950	4.83		5.22233	4.82346	5.672622
AT3G54960	10.44		13.068	12.025956	194.84734
AT3G54970	10.42		13.16663	12.018822	0
AT3G54980	3.03		4.623429	5.273724	16.89513
AT3G54990	40.3		54.4824	46.405924	588.139062
AT3G55000	23.26		26.7631	25.371429	16.157275
AT3G55005	34.63		40.8135	38.398592	2.571458
AT3G55010	18.1		22.54421	20.363302	20.01688
AT3G55020	29.45		35.108996	32.304825	17.614017
AT3G55030	17.52		20.914	19.189366	9.266214
AT3G55040	23.52		32.0917	30.911859	33.807795
AT3G55050	16.02		19.67125	17.379146	6.323368
AT3G55060	1.34		1.90643	1.751482	17.539031
AT3G55070	17.49		20.284104	18.680595	15.492485
AT3G55080	11.62		15.59523	13.641079	33.062177
AT3G55090	0.03		0.026359	0.024283	62.320589
AT3G55100	0		0	0	3.330025
AT3G55110	2.63		3.31363	3.057484	61.333468
AT3G55120	5.5		6.13916	5.928999	18.989193
AT3G55130	22.08		25.8994	23.779424	22.729333
AT3G55140	21.22		27.9744	26.270104	58.018235
AT3G55150	0.15		0.169996	0.157501	0
AT3G55160	3.91		4.830901	4.343399	1.055849
AT3G55170	39.7		73.13465	66.208376	9.965372
AT3G55180	0.53		0.567501	0.537471	2.520871
AT3G55190	0		0	0	2.407542
AT3G55200	0.57		17.897692	15.352338	40.179979
AT3G55210	0		0	0	51.48844
AT3G55220	0.32		4.99231	5.189643	23.908443
AT3G55230	9.93		12.9139	12.290451	6.085801
AT3G55240	105.01		63.3561	58.700587	18.352386
AT3G55250	36.59		37.9288	35.628745	4.157096
AT3G55252	0		0	0	0
AT3G55254	0		0	0	19.681533
AT3G55260	27.57		31.4282	29.016421	36.589226
AT3G55270	16		18.9896	17.279672	0
AT3G55280	89.31		145.0664	123.050081	0
AT3G55290	3.61		9.24137	8.826984	0
AT3G55310	1.04		2.49198	2.372044	0
AT3G55320	7.04		8.24496	7.516196	36.053289
AT3G55330	91.25		105.671	100.774912	77.771734
AT3G55340	7.34		9.04977	8.130215	26.134959
AT3G55350	7.65		8.74705	7.878102	0
AT3G55360	113.4		136.812	127.82903	83.311579
AT3G55370	5.45		7.562652	7.094068	12.306729
AT3G55380	37.5		48.59247	44.992311	31.988157
AT3G55390	6.23		6.80337	6.532984	6.682742
AT3G55400	14.78		18.13802	16.778935	1.74137
AT3G55410	24.14		26.8906	24.464813	0
AT3G55420	29.48		34.6008	32.022204	0
AT3G55430	53.85		60.4118	55.828516	9.45789
AT3G55440	191.33		200.579	187.221081	74.216016
AT3G55450	26		38.0817	34.671087	56.565334
AT3G55460	75.94		89.9395	84.81474	13.796661
AT3G55470	23.34		35.9871	33.955139	2.39826
AT3G55480	11.97		14.20605	12.940112	0.779692
AT3G55490	4.51		10.8829	10.02352	65.015491
AT3G55500	2.03		2.4098	2.282912	0
AT3G55510	5.4		5.983	5.444226	0
AT3G55513	0		0	0	31.937105
AT3G55515	0		0	0	12.417347
AT3G55520	30.71		47.8958	45.177054	16.121036
AT3G55530	21.53		31.6634	30.172337	5.376492
AT3G55540	0		0	0	0
AT3G55550	0		0	0	22.224027
AT3G55560	20.42		22.0663	20.502072	34.874402
AT3G55566	1.89		6.00355	40.394377	4.512588
AT3G55570	0		0	0	33.150704
AT3G55580	0.47		0.691488	0.564471	27.447192
AT3G55590	0		0.069285	0.065933	9.391644
AT3G55600	8.63		11.48721	11.127069	4.444873
AT3G55605	7.84		10.0483	9.61866	0.188352
AT3G55610	37.11		41.75754	37.909371	4.785624
AT3G55620	71.34		79.7697	75.114857	0
AT3G55630	24.73		32.141437	29.28396	42.499287
AT3G55640	4.9		6.022049	5.642026	0
AT3G55646	0.31		0.367037	0.350389	9.879605
AT3G55650	0		0	0	0.609556
AT3G55660	4.77		5.35154	4.958496	45.892461
AT3G55665	0		0	0	9.500003
AT3G55670	0		0	0	4.367239
AT3G55672	0		0	0	26.622353
AT3G55677	0		0	0	0
AT3G55680	0		0	0	0
AT3G55690	3.7		3.86203	3.613569	3.295816
AT3G55700	0		0	0	1.807834
AT3G55710	0		0	0	0
AT3G55720	0.92		1.05347	0.984727	1.608843
AT3G55730	3.53		4.13222	3.86915	14.555366
AT3G55740	4.78		6.31259	5.773399	2.823075
AT3G55750	192.08		241.753	233.127142	5.624315
AT3G55760	17.28		21.64472	19.851301	58.035043
AT3G55770	158.12		294.9939	258.784039	16.880527
AT3G55780	0		0.10689	0.100495	0
AT3G55790	0		0	0	19.04906
AT3G55800	180.34		212.419	197.869784	75.701923
AT3G55810	0		0.41686	0.391524	19.11152
AT3G55820	1.08		1.38104	1.317671	8.362501
AT3G55830	21.16		40.0156	37.794887	0
AT3G55840	6.03		9.54427	8.545059	0
AT3G55850	9.6		12.822291	11.932186	10.160115
AT3G55860	0		0	0.430746	153.299432
AT3G55870	0		0	0	15.437416
AT3G55880	13.31		20.606908	19.340091	43.334023
AT3G55890	1.69		1.96358	1.911009	0
AT3G55900	1.73		2.08451	2.266824	3.728566
AT3G55910	3.45		5.87167	5.863323	0
AT3G55920	32.76		45.2958	43.518053	24.086815
AT3G55930	0		0	0	3.284247
AT3G55935	0		0	0	0.108622
AT3G55940	2.45		2.92426	2.678246	0
AT3G55950	3.02		3.21101	2.887437	0
AT3G55960	43.09		54.4275	50.354531	6.326795
AT3G55970	2.29		2.716761	2.552314	32.971147
AT3G55980	28.49		33.7729	30.786239	0.107985
AT3G55990	2.98		3.66315	3.401648	21.900392
AT3G56000	6.76		7.54412	7.005215	22.686983
AT3G56010	37.65		42.5741	40.269569	37.51382
AT3G56020	146.42		193.102	207.778204	30.438787
AT3G56030	1.41		1.66619	1.571293	13.832575
AT3G56040	22.58		25.9341	23.773754	0
AT3G56050	88.69		100.1441	92.008319	0.076001
AT3G56060	18.08		17.5942	16.231884	18.738188
AT3G56070	38.6		45.4796	42.407132	20.831976
AT3G56080	13.4		15.9162	14.775288	17.562596
AT3G56090	18.25		21.2263	20.085112	51.826949
AT3G56100	1.43		1.820687	1.656792	15.851167
AT3G56110	29.16		44.873158	42.688932	35.430464
AT3G56120	15.57		19.635	18.13005	0.126322
AT3G56130	79.85		112.107855	105.204163	2.068993
AT3G56140	15.41		17.86325	16.441492	71.099185
AT3G56150	46.17		54.58558	49.445092	15.353201
AT3G56160	22.41		31.06959	28.581656	0
AT3G56170	23.12		28.4817	26.444272	2.293671
AT3G56180	0		0	0	0
AT3G56190	133.55		169.3322	155.960996	26.190384
AT3G56200	9.7		9.5525	8.876295	0
AT3G56210	13.54		28.0897	26.179953	0
AT3G56220	1.21		3.129652	1.835268	0
AT3G56230	0.28		0.306292	0.289686	0
AT3G56240	317.08		438.16188	431.790683	2.870977
AT3G56250	11.28		18.47178	15.559076	0
AT3G56260	2.42		3.950058	3.734291	0
AT3G56270	1.49		1.73416	1.615505	0
AT3G56290	27.57		26.4764	25.353816	0
AT3G56300	1.23		1.940907	1.812648	0
AT3G56310	50.05		65.7543	58.990798	0
AT3G56320	1.59		2.23095	1.996946	0
AT3G56330	5.37		7.53012	7.094431	4.119736
AT3G56340	190.47		228.042	222.862772	0
AT3G56350	0		0	0	0
AT3G56360	224.85		240.717	224.744956	0.13676
AT3G56370	23.67		27.0352	24.64271	0
AT3G56380	0		0	0	0
AT3G56390	0		0	0	0
AT3G56400	3.14		2.99119	2.810169	0
AT3G56410	0.07		14.305937	13.056977	0
AT3G56420	0		0	0	4.017024
AT3G56430	8.69		9.46791	8.815744	0
AT3G56440	1.2		1.845122	1.614543	0.543509
AT3G56450	7.94		12.9853	11.794213	46.172531
AT3G56460	47.65		61.0983	57.320303	16.326217
AT3G56470	1.15		1.87533	1.652819	0
AT3G56480	33.1		44.9462	41.713368	55.966487
AT3G56490	87.09		94.0891	90.141212	171.708078
AT3G56500	0		0	0	33.88453
AT3G56510	14.42		18.07997	16.441455	2.28898
AT3G56520	0		0	0	18.411359
AT3G56530	0		0	0	0.24146
AT3G56540	0		0	0	0
AT3G56550	0.14		0.169823	0.157336	38.887698
AT3G56560	0		0	0	18.999437
AT3G56570	2.66		3.99049	3.586568	15.381846
AT3G56580	15.83		19.0818	17.814694	0
AT3G56590	48.9		51.7651	47.654006	1.036375
AT3G56600	0		0	0	23.036579
AT3G56610	0		0	0	123.466939
AT3G56620	0.78		0.943099	0.885971	5.912503
AT3G56630	7.81		8.80559	8.164886	10.679841
AT3G56640	4.9		6.49215	5.97902	18.231431
AT3G56650	36.69		37.7619	35.237139	5.212997
AT3G56660	0.37		0.284669	0.362036	31.81103
AT3G56670	0		0	0	28.590855
AT3G56680	57.48		73.3137	68.69785	345.404496
AT3G56690	6.02		7.02589	6.425499	9.370184
AT3G56700	0		0	0	64.59067
AT3G56710	3.51		2.852743	2.555042	17.815182
AT3G56720	29.14		36.450032	33.821487	43.495292
AT3G56730	0.39		0.677622	0.679422	119.250677
AT3G56740	9.73		12.4962	11.606063	0
AT3G56750	19.83		25.2447	23.567801	13.87102
AT3G56760	13.71		14.4935	13.380373	21.20072
AT3G56770	0.23		0.860967	0.820865	0.858597
AT3G56780	0.43		0.5473	0.517451	0.057916
AT3G56790	0.3		0.417617	0.419978	17.759332
AT3G56800	166.52		206.32	196.413877	8.50616
AT3G56810	4.84		6.53858	5.949367	4.238011
AT3G56820	13.95		18.68467	18.118703	9.717919
AT3G56830	6.71		12.864977	11.58043	22.195008
AT3G56840	8.83		11.3465	10.504749	19.867877
AT3G56850	14.5		16.5256	15.361789	57.639362
AT3G56860	42.23		56.071465	51.359996	0
AT3G56870	1.48		1.73232	1.598852	9.048586
AT3G56880	46.03		41.2645	38.726263	0
AT3G56890	0		0	0	0
AT3G56891	0.12		0.239072	0.261725	11.397271
AT3G56900	4.21		5.23433	4.880824	0
AT3G56910	245.79		387.735	385.991489	0
AT3G56920	0		0	0	5.65597
AT3G56930	12.98		15.21373	13.884583	5.157243
AT3G56940	465.91		596.571002	559.239684	0
AT3G56950	12.06		16.62311	14.75472	0
AT3G56960	2.02		2.328249	2.142265	27.406864
AT3G56970	19.89		24.4304	23.382752	4.364862
AT3G56980	12.35		15.6941	14.706459	137.302668
AT3G56990	7.6		8.285553	7.55609	8.311992
AT3G57000	25.23		30.3788	28.734238	8.335736
AT3G57010	4.68		5.62776	5.274738	25.144925
AT3G57020	12.7		15.58888	14.687179	0
AT3G57030	14.33		13.6616	12.720829	13.026708
AT3G57040	26.34		29.9329	28.049006	13.608396
AT3G57050	44.25		57.08713	51.591504	105.369762
AT3G57060	2.61		2.9984	2.739362	0
AT3G57062	38.39		57.8577	56.75951	11.684045
AT3G57070	14.28		16.7834	15.440951	38.192037
AT3G57072	0		0	0	5.65351
AT3G57080	26.73		20.2058	19.009509	26.130183
AT3G57090	46.95		51.6815	49.408265	0
AT3G57100	0		0	0	0
AT3G57110	0.61		1.01395	1.00403	1.340729
AT3G57120	7.78		8.69935	8.287416	10.007151
AT3G57130	1.63		2.28251	2.125485	0
AT3G57140	1.8		2.17909	2.002344	0
AT3G57150	33.58		36.0511	33.329628	0
AT3G57160	10.14		39.40312	62.93273	0.513897
AT3G57170	18.92		21.586	19.548438	1.280406
AT3G57180	4.61		5.44386	5.039165	33.939466
AT3G57190	15.84		16.4469	15.338028	1.094286
AT3G57200	3.11		3.76353	3.488277	0
AT3G57210	0		0	0	0
AT3G57220	15.02		17.6433	16.185967	1.311903
AT3G57230	20.98		34.647022	31.014352	0
AT3G57240	0		0	0	24.319322
AT3G57250	0		0	0	40.340197
AT3G57260	0		0	0	9.84117
AT3G57270	0		0	0	0
AT3G57280	28.69		32.2634	30.634172	16.255826
AT3G57290	61.86		70.093	64.998908	18.333374
AT3G57300	20.77		23.432597	21.246543	31.511476
AT3G57310	0		0	0	30.362193
AT3G57320	62.54		74.4313	74.630779	8.697155
AT3G57330	11.81		10.97517	9.9417	96.769049
AT3G57340	28.52		35.86381	33.706995	34.601973
AT3G57350	5.27		6.05616	5.542069	0
AT3G57360	1.65		1.57754	1.497114	31.371409
AT3G57370	0		0	0	15.760147
AT3G57380	0		0	0	2.819607
AT3G57390	5.06		8.45404	7.354149	7.238466
AT3G57400	59.81		67.6359	62.69784	9.20568
AT3G57410	42.2		51.09566	46.260833	5.67971
AT3G57420	10.96		12.4016	11.420609	0
AT3G57430	1.88		2.12197	1.951964	0
AT3G57440	0.61		0.706313	0.669529	4.527383
AT3G57450	114.92		58.6084	54.623761	0
AT3G57460	0		0	0	3.186581
AT3G57465	0		0	0	10.758503
AT3G57470	24.15		28.684273	25.599528	0.069872
AT3G57480	10.19		11.3075	10.626286	19.706608
AT3G57490	12.89		14.4752	13.629089	43.56709
AT3G57500	3.52		4.7621	4.690658	0
AT3G57510	0		0	0	19.139492
AT3G57520	17.14		20.42539	18.427585	2.525523
AT3G57530	28.38		31.4236	29.024684	480.183127
AT3G57540	3.58		3.97808	3.743071	1.230579
AT3G57550	26.88		30.25716	27.390395	4.250541
AT3G57560	20.78		24.7086	23.156155	0.912793
AT3G57570	6.14		8.30984	7.684393	0
AT3G57580	3.1		3.94557	3.487008	59.365407
AT3G57587	0		0.173111	0.163282	0
AT3G57590	4.11		4.53769	4.05821	0
AT3G57600	0		0	0	11.442088
AT3G57610	32.66		38.2853	34.877342	15.18229
AT3G57620	0		0	0	26.976351
AT3G57630	7.2		9.022558	8.162174	32.817334
AT3G57640	0.55		0.552028	0.517721	13.010168
AT3G57650	36.22		41.1975	38.323694	16.649924
AT3G57660	7.87		8.90163	7.781453	2.572445
AT3G57670	3.76		3.95437	3.684725	0.425901
AT3G57680	14.59		24.29612	21.25907	7.352754
AT3G57690	0		0	0	0
AT3G57700	0		0	0	0
AT3G57710	3.32		4.62809	4.263664	4.82991
AT3G57720	2.39		2.74238	2.631639	72.185336
AT3G57730	2.73		0.331434	0	15.817084
AT3G57740	1.22		1.544963	1.320348	47.586282
AT3G57750	9.85		13.31704	12.352316	0
AT3G57760	1.92		2.50134	2.355526	31.66342
AT3G57770	4.27		12.5875	11.591916	45.576799
AT3G57780	44.4		53.1575	47.744595	17.25359
AT3G57785	54.89		54.6526	67.227369	0.086034
AT3G57787	0		80.5994	65.734211	38.233551
AT3G57790	12.84		16.49613	14.858574	0.126647
AT3G57800	56.55		68.27722	62.415104	0.471331
AT3G57810	12.24		17.201386	16.228886	17.116564
AT3G57830	6.19		7.726491	6.826753	2.001688
AT3G57840	0		0	0	5.136465
AT3G57850	0		0	0	22.122361
AT3G57860	7.51		8.97922	8.456964	27.590308
AT3G57870	149.69		187.529	178.483097	112.787523
AT3G57880	11.25		13.93597	12.726163	0
AT3G57890	31.4		38.93243	35.608898	0
AT3G57900	0		0	0	29.219183
AT3G57910	7.76		5.27728	4.848202	0
AT3G57920	3.12		0	0	89.558182
AT3G57930	19.51		21.93509	20.587617	24.397875
AT3G57940	2.58		2.93059	2.544288	69.119213
AT3G57950	0.11		0.098469	0.095855	0
AT3G57960	0		0	0	0
AT3G57970	0.26		10.0866	8.466495	0
AT3G57980	4.17		5.0992	4.630521	57.629966
AT3G57990	31.57		29.3706	27.526549	4.22416
AT3G58000	0.12		0.09789	0.095248	6.888014
AT3G58010	16.1		19.5154	18.507896	0
AT3G58020	16.91		20.4882	19.346825	9.994891
AT3G58030	24.81		34.99083	31.228674	19.658946
AT3G58040	23.33		27.70356	25.846625	0
AT3G58050	11.65		12.55841	11.282145	0
AT3G58060	0		0	0	3.173605
AT3G58070	0.06		0.068856	0.065502	0
AT3G58090	9.97		14.6896	13.705179	40.598783
AT3G58100	14.15		18.7924	18.153225	0
AT3G58110	20.81		25.65683	22.521526	13.808562
AT3G58120	41.44		45.73742	42.854136	0
AT3G58130	8.24		16.584576	16.417837	24.559903
AT3G58140	25.58		33.0523	30.01746	39.652659
AT3G58150	0.08		0.114553	0.11294	11.659697
AT3G58160	1.47		1.891539	1.564319	49.554952
AT3G58170	49.89		63.1981	59.425025	22.936185
AT3G58180	11.75		13.6799	12.891699	25.70582
AT3G58190	0		0	0	1101.87898
AT3G58200	1.78		2.02131	1.904292	46.498939
AT3G58210	0		0	0	32.562686
AT3G58220	18.3		26.03994	22.007892	0
AT3G58230	0		0	0	0
AT3G58240	0		0	0	2.358751
AT3G58250	0		0	0	15.7662
AT3G58260	0		0	0	142.209749
AT3G58270	2.3		2.58745	2.396141	5.479402
AT3G58280	0		0	0	43.775068
AT3G58290	0		0	0	0.606435
AT3G58300	0		0	0	60.30173
AT3G58310	0		0	0	12.028908
AT3G58320	0		0	0	18.451125
AT3G58330	0		0	0	29.953649
AT3G58340	0		0	0	22.323513
AT3G58350	2.93		3.855928	3.354558	58.184616
AT3G58360	0		0	0	6.935063
AT3G58370	0		0	0	34.4174
AT3G58380	0.1		0.123884	0.117228	0.281807
AT3G58390	0		0	0	0.915798
AT3G58400	0		0	0	10.39625
AT3G58410	0		0	0	28.063705
AT3G58415	0		0	0	0
AT3G58420	0		0	0	0
AT3G58430	2.78		3.9411	3.507529	35.992294
AT3G58440	0		0	0	7.349072
AT3G58450	0.33		0.492963	0.489405	17.366073
AT3G58460	32.97		40.9028	38.264619	10.395036
AT3G58470	10.91		14.6339	14.12309	20.952171
AT3G58480	0		0	0	141.997245
AT3G58490	40.71		51.5724	47.856161	8.810411
AT3G58500	126.15		157.461	147.799294	0.851392
AT3G58510	23.91		30.07159	27.75153	0
AT3G58520	1.43		2.02767	1.725922	0
AT3G58530	12.05		15.9123	14.715907	1.62586
AT3G58540	0.13		0.219426	0.236066	22.991624
AT3G58550	0		0	0	122.510979
AT3G58560	29.24		34.8737	32.128891	16.798039
AT3G58570	15.98		17.2387	15.703648	20.653821
AT3G58580	11.67		14.2529	13.314048	10.268645
AT3G58585	0		0	0	0.413738
AT3G58590	0.76		0.93814	0.865575	3.451051
AT3G58600	17.16		20.8101	19.523279	0
AT3G58610	84.25		114.922	102.662391	5.595239
AT3G58620	5.11		5.22066	4.808976	9.958112
AT3G58630	7.7		9.54078	8.919143	0.187155
AT3G58640	14.09		16.30649	14.909634	0
AT3G58650	4		4.58951	4.212593	2.762489
AT3G58660	22.44		28.4729	26.610017	0
AT3G58670	17.6		25.76176	24.321317	8.700806
AT3G58680	244.13		309.751	300.332614	292.924301
AT3G58690	6.65		8.48541	7.898317	0
AT3G58700	57.35		60.0096	57.678633	267.941848
AT3G58710	18.53		22.263201	21.610643	0
AT3G58720	28.35		43.91113	35.684997	0
AT3G58730	92.54		107.666	101.18298	23.971666
AT3G58740	0		0	0	46.58972
AT3G58750	12.8		12.9448	11.942149	164.574789
AT3G58760	14.89		17.74556	16.545423	16.529012
AT3G58770	0.69		0.802228	0.738328	5.006844
AT3G58780	0		1.29716	0	11.082401
AT3G58790	12.13		26.846	22.470128	15.231076
AT3G58800	5.88		7.65277	7.084771	0
AT3G58810	3.14		3.836926	3.560747	11.091497
AT3G58820	5.42		7.63486	7.125943	0
AT3G58830	15.22		21.22001	18.856708	1.473751
AT3G58840	15.16		18.1422	16.526816	38.998136
AT3G58850	68.47		51.8348	49.783952	0.091615
AT3G58860	0		0	0	0
AT3G58875	0		8.22391	8.918041	0
AT3G58877	0		0	0	5.044208
AT3G58880	0		0	0	0.184114
AT3G58890	0		0	0	0
AT3G58900	8.19		10.03723	9.233415	0.021938
AT3G58910	0		0	0	0
AT3G58920	0		0	0	24.25762
AT3G58930	4.59		4.871991	4.486591	0
AT3G58940	3.64		4.79291	4.344382	36.487845
AT3G58950	0		0	0	0
AT3G58960	0		0	0	0
AT3G58970	20.53		24.3193	22.529581	0
AT3G58980	3.07		3.74202	3.487964	0
AT3G58990	93.32		122.914	116.348237	80.193732
AT3G59000	4.56		7.61688	7.02892	76.872883
